invoice_id,vendor,department,invoice_type,amount,submitted_date,due_date,approved_date,approval_days,payment_terms_days,has_purchase_order,duplicate_flag,vendor_delay_history,sla_breached,risk_level,risk_reason,next_best_action
INV-00509,DataCore Systems,Finance,Cloud Infrastructure,23381.76,2025-04-03,2025-06-02,2025-04-05,2,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00510,TechNova Solutions,Finance,Logistics,7844.39,2025-05-07,2025-07-06,2025-05-20,13,60,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00511,CloudBridge Ltd,HR,Logistics,29472.42,2025-06-09,2025-08-08,2025-06-17,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00512,CloudBridge Ltd,Procurement,Office Supplies,19336.34,2025-01-27,2025-03-13,2025-01-31,4,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00513,GreenLogix,Procurement,Software License,5437.13,2025-07-22,2025-08-06,2025-07-27,5,15,True,True,True,False,High,Duplicate invoice detected,Escalate to manager
INV-00514,Alpha Consulting,Risk Management,Security Service,5072.26,2025-05-08,2025-05-23,2025-05-21,13,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00515,TechNova Solutions,Finance,Cloud Infrastructure,19514.96,2025-03-06,2025-03-21,2025-03-18,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00516,NetSecure Inc,Operations,Logistics,6192.48,2025-07-03,2025-09-01,2025-07-15,12,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00517,Alpha Consulting,HR,Cloud Infrastructure,16510.66,2025-10-18,2025-11-17,2025-10-26,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00518,OfficePlus Group,HR,Security Service,5230.13,2025-08-19,2025-09-18,2025-08-28,9,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00519,TechNova Solutions,Risk Management,Security Service,11681.79,2025-11-14,2025-11-29,2025-11-17,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00520,CloudBridge Ltd,Risk Management,Security Service,24661.97,2025-10-10,2025-12-09,2025-10-14,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00521,NetSecure Inc,Finance,Software License,15934.42,2025-03-08,2025-03-23,2025-03-10,2,15,True,True,True,False,High,Duplicate invoice detected,Escalate to manager
INV-00522,FinEdge Services,Finance,Software License,17344.86,2025-09-08,2025-11-07,2025-09-22,14,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00523,NetSecure Inc,IT,Security Service,21676.43,2025-09-09,2025-10-09,2025-09-10,1,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00524,TechNova Solutions,Procurement,Security Service,22432.58,2025-07-08,2025-09-06,2025-07-23,15,60,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00525,TechNova Solutions,Risk Management,Software License,25116.47,2025-09-23,2025-10-23,2025-09-25,2,30,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00526,FinEdge Services,IT,Security Service,19877.86,2025-10-13,2025-11-12,2025-10-23,10,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00527,NetSecure Inc,Risk Management,Office Supplies,21225.24,2025-03-27,2025-04-11,2025-04-03,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00528,DataCore Systems,HR,Security Service,13568.86,2025-10-09,2025-11-23,2025-10-15,6,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00529,GreenLogix,Risk Management,Cloud Infrastructure,18448.19,2025-07-12,2025-08-11,2025-07-22,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00530,Alpha Consulting,Operations,Office Supplies,505.77,2025-11-02,2025-12-17,2025-11-03,1,45,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00531,TechNova Solutions,Procurement,Consulting Service,6837.27,2025-05-22,2025-06-06,2025-05-28,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00532,DataCore Systems,Finance,Software License,14080.91,2025-05-16,2025-06-15,2025-05-19,3,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00533,OfficePlus Group,Finance,Security Service,12294.05,2025-02-09,2025-03-11,2025-02-24,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00534,CloudBridge Ltd,HR,Logistics,9361.6,2025-02-10,2025-04-11,2025-02-22,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00535,GreenLogix,Operations,Software License,26158.7,2025-11-21,2025-12-06,2025-11-25,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00536,TechNova Solutions,Procurement,Security Service,17164.93,2025-03-20,2025-04-19,2025-03-26,6,30,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00537,Alpha Consulting,HR,Security Service,15389.52,2025-05-29,2025-07-28,2025-06-02,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00538,Alpha Consulting,HR,Logistics,1954.68,2025-02-13,2025-03-30,2025-02-20,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00539,DataCore Systems,Operations,Security Service,6344.2,2025-10-15,2025-11-14,2025-10-22,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00540,CloudBridge Ltd,Procurement,Office Supplies,10040.64,2025-02-27,2025-03-14,2025-03-14,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00541,NetSecure Inc,Procurement,Security Service,19834.59,2025-03-28,2025-05-12,2025-04-10,13,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00542,Alpha Consulting,HR,Consulting Service,13493.67,2025-04-13,2025-05-13,2025-04-28,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00543,CloudBridge Ltd,Finance,Logistics,2108.87,2025-05-28,2025-06-27,2025-06-07,10,30,False,False,True,False,Medium,Missing purchase order,Request missing information
INV-00544,Alpha Consulting,Operations,Software License,10290.36,2025-04-15,2025-05-15,2025-04-27,12,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00545,DataCore Systems,Risk Management,Logistics,20213.69,2025-05-11,2025-05-26,2025-05-18,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00546,OfficePlus Group,Finance,Office Supplies,19815.36,2025-07-18,2025-08-02,2025-07-19,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00547,NetSecure Inc,Finance,Software License,9128.62,2025-04-29,2025-06-28,2025-05-14,15,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00548,NetSecure Inc,Operations,Security Service,16181.04,2025-09-14,2025-10-14,2025-09-17,3,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00549,TechNova Solutions,IT,Security Service,9495.36,2025-03-22,2025-05-21,2025-03-30,8,60,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00550,OfficePlus Group,IT,Security Service,8638.41,2025-07-18,2025-09-01,2025-07-19,1,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00551,OfficePlus Group,IT,Consulting Service,10582.69,2025-02-14,2025-03-16,2025-02-21,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00552,FinEdge Services,Operations,Consulting Service,17400.51,2025-11-06,2025-12-21,2025-11-13,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00553,DataCore Systems,HR,Security Service,20679.43,2025-06-08,2025-07-08,2025-06-12,4,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00554,GreenLogix,IT,Logistics,28024.38,2025-06-12,2025-07-12,2025-06-27,15,30,False,False,False,True,High,High amount with missing purchase order,Send for manual review
INV-00555,DataCore Systems,Procurement,Consulting Service,21948.85,2025-07-31,2025-09-14,2025-08-13,13,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00556,OfficePlus Group,IT,Consulting Service,3649.76,2025-11-10,2025-11-25,2025-11-13,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00557,FinEdge Services,IT,Logistics,1269.49,2025-03-10,2025-05-09,2025-03-12,2,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00558,NetSecure Inc,IT,Office Supplies,14997.65,2025-04-09,2025-05-09,2025-04-12,3,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00559,OfficePlus Group,Operations,Consulting Service,22399.82,2025-02-03,2025-03-05,2025-02-07,4,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00560,Alpha Consulting,Risk Management,Cloud Infrastructure,26069.86,2025-08-07,2025-09-06,2025-08-22,15,30,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00561,GreenLogix,Risk Management,Cloud Infrastructure,12127.45,2025-09-24,2025-10-09,2025-10-06,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00562,FinEdge Services,HR,Security Service,12170.53,2025-10-13,2025-10-28,2025-10-25,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00563,FinEdge Services,Procurement,Office Supplies,12242.18,2025-08-25,2025-10-09,2025-08-30,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00564,DataCore Systems,Operations,Logistics,13825.09,2025-04-03,2025-04-18,2025-04-15,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00565,DataCore Systems,Operations,Office Supplies,10042.1,2025-08-21,2025-09-20,2025-08-22,1,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00566,Alpha Consulting,Finance,Cloud Infrastructure,10060.21,2025-03-05,2025-04-04,2025-03-16,11,30,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00567,CloudBridge Ltd,HR,Logistics,11830.58,2025-07-13,2025-08-12,2025-07-26,13,30,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00568,NetSecure Inc,HR,Logistics,25948.84,2025-04-02,2025-05-02,2025-04-05,3,30,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00569,Alpha Consulting,Procurement,Logistics,5830.53,2025-04-14,2025-05-14,2025-04-29,15,30,False,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00570,Alpha Consulting,Operations,Security Service,24319.91,2025-05-02,2025-07-01,2025-05-12,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00571,Alpha Consulting,Finance,Security Service,18203.01,2025-11-14,2025-12-29,2025-11-18,4,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00572,DataCore Systems,IT,Software License,19771.67,2025-01-17,2025-02-16,2025-01-18,1,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00573,CloudBridge Ltd,Finance,Software License,12800.23,2025-05-26,2025-06-25,2025-05-29,3,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00574,DataCore Systems,Operations,Logistics,17579.51,2025-02-17,2025-03-04,2025-03-04,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00575,CloudBridge Ltd,Operations,Security Service,2415.31,2025-03-04,2025-04-03,2025-03-12,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00576,FinEdge Services,Risk Management,Consulting Service,18555.59,2025-09-05,2025-09-20,2025-09-07,2,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00577,OfficePlus Group,Operations,Security Service,25510.04,2025-03-08,2025-04-22,2025-03-13,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00578,Alpha Consulting,Operations,Consulting Service,26568.08,2025-04-10,2025-05-25,2025-04-14,4,45,False,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00579,CloudBridge Ltd,Risk Management,Consulting Service,24087.15,2025-01-24,2025-03-25,2025-01-31,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00580,TechNova Solutions,Risk Management,Consulting Service,20855.5,2025-06-07,2025-06-22,2025-06-12,5,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00581,CloudBridge Ltd,Risk Management,Cloud Infrastructure,10570.17,2025-03-31,2025-04-15,2025-04-12,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00582,Alpha Consulting,Operations,Software License,19546.74,2025-11-18,2025-12-18,2025-11-26,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00583,Alpha Consulting,Operations,Logistics,2152.66,2025-10-17,2025-12-01,2025-10-26,9,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00584,FinEdge Services,HR,Logistics,10285.72,2025-02-03,2025-03-20,2025-02-18,15,45,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00585,GreenLogix,Risk Management,Security Service,25350.97,2025-04-06,2025-06-05,2025-04-16,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00586,NetSecure Inc,Risk Management,Software License,8509.17,2025-05-02,2025-07-01,2025-05-04,2,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00587,OfficePlus Group,IT,Software License,11539.36,2025-02-17,2025-03-19,2025-02-18,1,30,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00588,DataCore Systems,IT,Cloud Infrastructure,27747.28,2025-06-17,2025-08-01,2025-06-29,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00589,DataCore Systems,IT,Logistics,1578.3,2025-01-03,2025-01-18,2025-01-10,7,15,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00590,CloudBridge Ltd,Procurement,Office Supplies,26730.98,2025-01-12,2025-02-26,2025-01-14,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00591,NetSecure Inc,IT,Consulting Service,8953.74,2025-08-14,2025-09-28,2025-08-23,9,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00592,CloudBridge Ltd,Finance,Security Service,17008.96,2025-10-05,2025-11-04,2025-10-07,2,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00593,OfficePlus Group,HR,Consulting Service,5552.61,2025-10-04,2025-11-18,2025-10-09,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00594,TechNova Solutions,Finance,Office Supplies,2087.1,2025-04-02,2025-06-01,2025-04-09,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00595,Alpha Consulting,HR,Cloud Infrastructure,9717.0,2025-10-01,2025-10-31,2025-10-15,14,30,False,False,False,True,Medium,Missing purchase order,Request missing information
INV-00596,DataCore Systems,Finance,Logistics,14314.14,2025-11-26,2026-01-10,2025-12-04,8,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00597,FinEdge Services,IT,Security Service,8112.56,2025-04-04,2025-06-03,2025-04-10,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00598,NetSecure Inc,Operations,Office Supplies,1392.79,2025-06-29,2025-07-14,2025-07-07,8,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00599,NetSecure Inc,HR,Security Service,4258.12,2025-02-24,2025-04-25,2025-02-26,2,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00600,Alpha Consulting,Operations,Security Service,12696.54,2025-10-08,2025-11-07,2025-10-18,10,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00601,FinEdge Services,Risk Management,Security Service,13218.88,2025-10-06,2025-11-20,2025-10-13,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00602,Alpha Consulting,Finance,Security Service,18084.23,2025-08-16,2025-08-31,2025-08-22,6,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00603,CloudBridge Ltd,Risk Management,Security Service,23254.63,2025-09-11,2025-10-26,2025-09-18,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00604,DataCore Systems,HR,Logistics,24390.26,2025-03-18,2025-04-17,2025-03-31,13,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00605,Alpha Consulting,IT,Consulting Service,20604.75,2025-10-19,2025-12-03,2025-10-25,6,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00606,GreenLogix,Risk Management,Cloud Infrastructure,29713.53,2025-11-10,2025-11-25,2025-11-20,10,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00607,OfficePlus Group,Finance,Cloud Infrastructure,27081.73,2025-10-14,2025-10-29,2025-10-15,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00608,TechNova Solutions,IT,Office Supplies,21215.55,2025-07-15,2025-08-29,2025-07-22,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00609,DataCore Systems,Operations,Consulting Service,6052.69,2025-08-02,2025-09-16,2025-08-09,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00610,DataCore Systems,Finance,Software License,19627.48,2025-08-12,2025-10-11,2025-08-15,3,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00611,GreenLogix,Operations,Logistics,18330.67,2025-08-21,2025-09-20,2025-08-28,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00612,NetSecure Inc,IT,Consulting Service,13030.77,2025-05-02,2025-07-01,2025-05-03,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00613,NetSecure Inc,Finance,Software License,17260.41,2025-02-27,2025-04-13,2025-03-11,12,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00614,OfficePlus Group,Operations,Security Service,2807.92,2025-05-06,2025-05-21,2025-05-21,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00615,CloudBridge Ltd,Risk Management,Logistics,16406.32,2025-11-10,2025-12-25,2025-11-20,10,45,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00616,Alpha Consulting,Operations,Security Service,27228.62,2025-08-04,2025-09-18,2025-08-14,10,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00617,DataCore Systems,Finance,Logistics,27724.5,2025-10-16,2025-11-30,2025-10-28,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00618,TechNova Solutions,Risk Management,Cloud Infrastructure,24362.43,2025-05-27,2025-06-11,2025-06-06,10,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00619,OfficePlus Group,Procurement,Consulting Service,18666.03,2025-01-08,2025-02-22,2025-01-13,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00620,DataCore Systems,Risk Management,Office Supplies,11408.12,2025-05-01,2025-06-15,2025-05-04,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00621,NetSecure Inc,Finance,Consulting Service,18068.55,2025-09-11,2025-10-11,2025-09-25,14,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00622,Alpha Consulting,Risk Management,Logistics,5434.86,2025-01-28,2025-03-14,2025-02-07,10,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00623,DataCore Systems,Operations,Office Supplies,14548.84,2025-07-14,2025-08-13,2025-07-22,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00624,GreenLogix,Finance,Cloud Infrastructure,27853.06,2025-06-11,2025-08-10,2025-06-19,8,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00625,NetSecure Inc,Operations,Security Service,27582.24,2025-06-21,2025-08-05,2025-07-05,14,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00626,GreenLogix,Operations,Logistics,22598.18,2025-09-24,2025-10-24,2025-10-06,12,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00627,TechNova Solutions,Risk Management,Software License,25034.84,2025-02-20,2025-04-21,2025-02-21,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00628,OfficePlus Group,Procurement,Consulting Service,1504.23,2025-01-30,2025-02-14,2025-02-09,10,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00629,CloudBridge Ltd,Risk Management,Software License,3048.4,2025-07-12,2025-08-11,2025-07-22,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00630,DataCore Systems,Finance,Logistics,5935.76,2025-02-08,2025-04-09,2025-02-13,5,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00631,GreenLogix,Risk Management,Logistics,23211.48,2025-03-24,2025-05-08,2025-03-30,6,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00632,GreenLogix,Procurement,Software License,8118.04,2025-04-02,2025-05-17,2025-04-16,14,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00633,GreenLogix,IT,Logistics,15015.69,2025-04-22,2025-06-21,2025-04-25,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00634,OfficePlus Group,Finance,Software License,2651.13,2025-08-17,2025-10-01,2025-08-27,10,45,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00635,TechNova Solutions,Finance,Logistics,12019.27,2025-07-20,2025-09-03,2025-07-23,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00636,Alpha Consulting,Operations,Office Supplies,12415.43,2025-10-04,2025-10-19,2025-10-16,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00637,Alpha Consulting,Finance,Security Service,16291.47,2025-06-05,2025-07-20,2025-06-11,6,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00638,CloudBridge Ltd,Procurement,Security Service,25673.59,2025-08-24,2025-09-08,2025-08-30,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00639,TechNova Solutions,Operations,Logistics,6134.59,2025-02-24,2025-04-25,2025-03-08,12,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00640,Alpha Consulting,Risk Management,Consulting Service,4628.32,2025-10-31,2025-11-15,2025-11-04,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00641,OfficePlus Group,Operations,Security Service,28966.14,2025-01-09,2025-03-10,2025-01-22,13,60,False,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00642,TechNova Solutions,Operations,Software License,6744.51,2025-10-02,2025-12-01,2025-10-13,11,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00643,TechNova Solutions,Risk Management,Consulting Service,14922.39,2025-11-13,2026-01-12,2025-11-14,1,60,False,False,True,False,Medium,Missing purchase order,Request missing information
INV-00644,DataCore Systems,Risk Management,Software License,27187.54,2025-08-22,2025-09-06,2025-09-05,14,15,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00645,CloudBridge Ltd,Finance,Office Supplies,18051.83,2025-02-02,2025-03-04,2025-02-12,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00646,GreenLogix,Procurement,Software License,29287.67,2025-06-14,2025-07-14,2025-06-24,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00647,DataCore Systems,Procurement,Software License,4061.99,2025-03-28,2025-05-27,2025-03-31,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00648,TechNova Solutions,IT,Software License,23836.04,2025-03-22,2025-05-21,2025-04-02,11,60,False,False,True,False,High,High amount with missing purchase order,Send for manual review
INV-00649,DataCore Systems,Finance,Logistics,19726.8,2025-08-02,2025-09-16,2025-08-17,15,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00650,DataCore Systems,IT,Consulting Service,19374.86,2025-07-30,2025-09-28,2025-08-08,9,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00651,DataCore Systems,Risk Management,Office Supplies,18555.47,2025-06-28,2025-08-12,2025-06-30,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00652,CloudBridge Ltd,HR,Cloud Infrastructure,25950.57,2025-08-26,2025-09-25,2025-09-04,9,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00653,FinEdge Services,Finance,Consulting Service,20714.69,2025-09-12,2025-11-11,2025-09-27,15,60,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00654,NetSecure Inc,Procurement,Consulting Service,13322.81,2025-01-23,2025-03-24,2025-01-29,6,60,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00655,DataCore Systems,Finance,Office Supplies,15689.66,2025-08-16,2025-09-15,2025-08-18,2,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00656,NetSecure Inc,IT,Software License,10120.9,2025-07-31,2025-08-30,2025-08-02,2,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00657,Alpha Consulting,HR,Office Supplies,2103.01,2025-04-21,2025-05-21,2025-04-28,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00658,DataCore Systems,Operations,Logistics,6227.57,2025-04-14,2025-05-29,2025-04-20,6,45,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00659,OfficePlus Group,IT,Software License,25623.72,2025-03-29,2025-05-28,2025-04-06,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00660,DataCore Systems,Risk Management,Security Service,27214.55,2025-02-14,2025-03-16,2025-02-24,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00661,FinEdge Services,HR,Office Supplies,25191.18,2025-08-08,2025-08-23,2025-08-13,5,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00662,FinEdge Services,HR,Consulting Service,27455.76,2025-08-02,2025-08-17,2025-08-17,15,15,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00663,TechNova Solutions,Operations,Security Service,12132.44,2025-08-20,2025-09-04,2025-09-02,13,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00664,GreenLogix,IT,Consulting Service,11072.97,2025-01-09,2025-01-24,2025-01-13,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00665,TechNova Solutions,Operations,Office Supplies,23269.13,2025-04-05,2025-06-04,2025-04-19,14,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00666,TechNova Solutions,Risk Management,Software License,11853.94,2025-09-29,2025-11-13,2025-10-11,12,45,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00667,FinEdge Services,Risk Management,Software License,18803.43,2025-09-21,2025-10-06,2025-09-27,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00668,CloudBridge Ltd,Operations,Cloud Infrastructure,14227.91,2025-07-07,2025-08-21,2025-07-08,1,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00669,FinEdge Services,IT,Cloud Infrastructure,7539.66,2025-10-25,2025-12-24,2025-10-27,2,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00670,FinEdge Services,Procurement,Cloud Infrastructure,26989.02,2025-05-22,2025-07-21,2025-05-31,9,60,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00671,CloudBridge Ltd,Operations,Logistics,16191.18,2025-08-20,2025-10-04,2025-09-03,14,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00672,CloudBridge Ltd,IT,Office Supplies,3075.61,2025-05-28,2025-06-27,2025-06-04,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00673,CloudBridge Ltd,Risk Management,Consulting Service,15141.7,2025-09-24,2025-10-24,2025-10-08,14,30,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00674,DataCore Systems,Operations,Cloud Infrastructure,12893.83,2025-05-30,2025-06-14,2025-06-11,12,15,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00675,NetSecure Inc,Operations,Security Service,10612.38,2025-09-06,2025-10-21,2025-09-17,11,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00676,Alpha Consulting,Operations,Cloud Infrastructure,17233.92,2025-03-29,2025-05-13,2025-04-13,15,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00677,OfficePlus Group,Finance,Consulting Service,10917.07,2025-11-13,2025-12-13,2025-11-21,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00678,DataCore Systems,Risk Management,Logistics,27188.98,2025-03-24,2025-04-23,2025-04-06,13,30,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
